 lpxA,ECB_00179,1254,360,3.483333333
 lpxB,ECB_00180,1928,525,3.672380952
 lpxC,ECB_00097,1577,413,3.818401937
 lpxD,ECB_00177,1618,447,3.619686801
 lpxK,ECB_00919,1630,450,3.622222222
 lrhA,ECB_02214,1579,416,3.795673077
 lrp,ECB_00893,854,241,3.543568465
 lspA,ECB_00031,871,209,4.167464115
 ltaE,ECB_00875,1641,461,3.559652928
 lysA,ECB_02686,2084,587,3.550255537
 lysC,ECB_03896,2181,592,3.684121622
 lysP,ECB_02085,2542,605,4.201652893
 lysR,ECB_02687,1551,431,3.598607889
 lysS,ECB_02722,2625,708,3.707627119
 lysU,ECB_04000,2626,713,3.683029453
 lyxK,ECB_03432,2485,680,3.654411765
 maa,ECB_00410,912,253,3.604743083
 macA,ECB_00883,1843,507,3.635108481
 macB,ECB_00884,3210,875,3.668571429
 maeB,ECB_02354,3742,992,3.772177419
 maf,ECB_03107,964,271,3.557195572
 maf,ECB_01083,965,272,3.547794118
 malE,ECB_03906,2017,500,4.034
 malF,ECB_03905,2693,645,4.175193798
 malG,ECB_03904,1538,365,4.21369863
 malI,ECB_01589,1633,466,3.504291845
 malM,ECB_03909,1452,373,3.892761394
 malS,ECB_03423,3546,918,3.862745098
 malT,ECB_03270,4622,1321,3.498864497
 malX,ECB_01590,2639,662,3.986404834
 malY,ECB_01591,2018,520,3.880769231
 malZ,ECB_00351,3219,871,3.695752009
 manA,ECB_01582,1948,508,3.834645669
 manB,ECB_01932,2303,617,3.732576985
 manC,ECB_01933,2457,642,3.827102804
 manX,ECB_01787,1597,423,3.775413712
 manY,ECB_01788,1275,317,4.022082019
 manZ,ECB_01789,1453,372,3.905913978
 map,ECB_00166,1320,353,3.739376771
 marA,ECB_01490,674,193,3.492227979
 marB,ECB_01491,339,88,3.852272727
 marC,ECB_01486,1092,267,4.08988764
 marR,ECB_01489,728,196,3.714285714
 mazG,ECB_02626,1361,371,3.668463612
 mcrB,ECB_04212,2457,610,4.027868852
 mcrC,ECB_04211,1858,492,3.776422764
 mdaB,ECB_02900,1033,260,3.973076923
 mdh,ECB_03096,1454,386,3.766839378
 mdlA,ECB_00400,3018,821,3.676004872
 mdlB,ECB_00401,2964,799,3.709637046
 mdoB,ECB_04236,3993,1023,3.903225806
 mdoC,ECB_01044,2148,509,4.220039293
 mdoG,ECB_01045,2694,697,3.865136298
 mdoH,ECB_01046,4510,1193,3.780385583
 melA,ECB_03990,2294,614,3.736156352
 melB,ECB_03991,2506,580,4.320689655
 melR,ECB_03989,1577,434,3.633640553
 menA,ECB_03815,1569,402,3.902985075
 menB,ECB_02189,1439,393,3.661577608
 menC,ECB_02188,1621,436,3.717889908
 menE,ECB_02187,2278,629,3.621621622
 menF,ECB_02192,2214,627,3.531100478
 menG,ECB_03814,797,203,3.926108374
 mepA,ECB_02253,1383,380,3.639473684
 metA,ECB_03885,1671,429,3.895104895
 metB,ECB_03825,1881,521,3.610364683
 metC,ECB_02881,1972,528,3.734848485
 metE,ECB_03708,3902,1053,3.705603039
 metF,ECB_03827,1524,409,3.726161369
 metG,ECB_02044,3513,915,3.839344262
 metH,ECB_03891,6149,1655,3.715407855
 metI,ECB_00197,1082,268,4.037313433
 metJ,ECB_03824,535,149,3.590604027
 metK,ECB_02772,1916,504,3.801587302
 metL,ECB_03826,4062,1123,3.617097061
 metN,ECB_00198,1694,467,3.627408994
 metQ,ECB_00196,1380,344,4.011627907
 metR,ECB_03707,1615,454,3.557268722
 mfd,ECB_01110,5895,1642,3.590133983
 mglA,ECB_02078,2540,690,3.68115942
 mglB,ECB_02079,1658,434,3.820276498
 mglC,ECB_02077,1684,392,4.295918367
 mgsA,ECB_00967,788,209,3.770334928
 mhpA,ECB_00301,2853,790,3.611392405
 mhpB,ECB_00302,1560,417,3.741007194
 mhpC,ECB_00303,1485,408,3.639705882
 mhpD,ECB_00304,1305,363,3.595041322
 mhpE,ECB_00306,1652,462,3.575757576
 mhpF,ECB_00305,1496,410,3.648780488
 mhpR,ECB_00300,1575,459,3.431372549
 mhpT,ECB_00307,1923,479,4.014613779
 miaA,ECB_04038,1588,439,3.617312073
 minC,ECB_01151,1105,305,3.62295082
 minD,ECB_01150,1345,364,3.695054945
 minE,ECB_01149,463,123,3.764227642
 mioC,ECB_03626,723,177,4.084745763
 mipA,ECB_01751,1308,324,4.037037037
 mlc,ECB_01563,2006,551,3.640653358
 mltA,ECB_02664,1847,509,3.628683694
 mltB,ECB_02551,1858,500,3.716
 mltC,ECB_02793,1841,499,3.689378758
 mltD,ECB_00204,2225,633,3.515007899
 mltE,ECB_01168,1011,275,3.676363636
 mntH,ECB_02301,2064,521,3.961612284
 mntR,ECB_00784,769,232,3.314655172
 moaA,ECB_00748,1690,486,3.477366255
 moaB,ECB_00749,830,233,3.56223176
 moaC,ECB_00750,771,221,3.488687783
 moaD,ECB_00751,412,102,4.039215686
 moaE,ECB_00752,770,214,3.598130841
 mobA,ECB_03743,985,274,3.594890511
 mobB,ECB_03742,876,229,3.825327511
 modA,ECB_00716,1271,327,3.886850153
 modB,ECB_00717,1168,295,3.959322034
 modC,ECB_00718,1779,489,3.63803681
 modE,ECB_00714,1287,351,3.666666667
 modF,ECB_00713,2491,680,3.663235294
 moeA,ECB_00794,1992,542,3.675276753
 moeB,ECB_00793,1192,324,3.679012346
 mogA,ECB_00009,946,256,3.6953125
 mokB,ECB_01377,267,73,3.657534247
 mokC,ECB_00017,340,97,3.505154639
 molR,ECB_02045,6475,1714,3.777712952
 motA,ECB_01861,1447,370,3.910810811
 motB,ECB_01860,1527,441,3.462585034
 mpl,ECB_04101,2278,616,3.698051948
 mppA,ECB_01307,2760,718,3.844011142
 mqo,ECB_02137,2720,738,3.685636856
 mraW,ECB_00083,1555,450,3.455555556
 mraY,ECB_00088,1913,459,4.167755991
 mrcA,ECB_03248,4257,1152,3.6953125
 mrcB,ECB_00148,4275,1179,3.625954198
 mrdA,ECB_00604,3263,882,3.699546485
 mrdB,ECB_00603,1922,465,4.133333333
 mreB,ECB_03110,1629,460,3.541304348
 mreC,ECB_03109,1775,503,3.528827038
 mreD,ECB_03108,914,217,4.211981567
 mrp,ECB_02043,1806,482,3.746887967
 mrr,ECB_04217,1550,422,3.672985782
 msbA,ECB_00918,2922,788,3.708121827
 msbB,ECB_01826,1715,479,3.580375783
 mscL,ECB_03141,701,175,4.005714286
 msrA,ECB_04090,1064,281,3.786476868
 msyB,ECB_01048,637,156,4.083333333
 mtgA,ECB_03073,1259,346,3.638728324
 mtlA,ECB_03454,3107,805,3.859627329
 mtlD,ECB_03455,1876,505,3.714851485
 mtlR,ECB_03456,1000,261,3.831417625
 mtr,ECB_03028,2111,496,4.256048387
 mukB,ECB_00928,7472,2212,3.377938517
 mukE,ECB_00927,1171,323,3.625386997
 mukF,ECB_00926,2320,626,3.706070288
 murA,ECB_03054,2012,558,3.605734767
 murB,ECB_03853,1710,469,3.646055437
 murC,ECB_00092,2425,677,3.581979321
 murD,ECB_00089,2111,578,3.652249135
 murE,ECB_00086,2414,674,3.581602374
 murF,ECB_00087,2130,583,3.653516295
 murG,ECB_00091,1709,489,3.494887526
 murI,ECB_03852,1408,370,3.805405405
 mutH,ECB_02679,1143,320,3.571875
 mutL,ECB_04037,3054,872,3.502293578
 mutM,ECB_03492,1367,383,3.569190601
 mutS,ECB_02583,4269,1184,3.605574324
 mutT,ECB_00100,673,180,3.738888889
 mutY,ECB_02791,1797,478,3.759414226
 mviM,ECB_01064,1528,429,3.561771562
 mviN,ECB_01065,2621,635,4.127559055
 nac,ECB_01898,1461,405,3.607407407
 nadA,ECB_00703,1725,461,3.74186551
 nadB,ECB_02468,2729,772,3.534974093
 nadC,ECB_00108,1470,413,3.559322034
 nadD,ECB_00608,1121,298,3.761744966
 nadE,ECB_01709,1397,377,3.705570292
 nadR,ECB_04266,2188,563,3.886323268
 nagA,ECB_00634,1847,496,3.723790323
 nagB,ECB_00635,1346,364,3.697802198
 nagC,ECB_00633,1991,570,3.492982456
 nagD,ECB_00632,1267,320,3.959375
 nagE,ECB_00636,3182,793,4.01261034
 nagZ,ECB_01103,1687,480,3.514583333
 nanA,ECB_03085,1490,388,3.840206186
 nanE,ECB_03083,1082,294,3.680272109
 nanK,ECB_03082,1333,378,3.526455026
 nanR,ECB_03086,1314,387,3.395348837
 nanT,ECB_03084,2534,630,4.022222222
 napA,ECB_02133,4248,1152,3.6875
 napB,ECB_02130,719,204,3.524509804
 napC,ECB_02129,1030,296,3.47972973
 napD,ECB_02134,406,110,3.690909091
 napF,ECB_02135,786,233,3.373390558
 napG,ECB_02132,1088,324,3.358024691
 napH,ECB_02131,1473,394,3.73857868
 narG,ECB_01202,6403,1734,3.692618224
 narH,ECB_01203,2631,706,3.726628895
 narI,ECB_01205,1208,303,3.98679868
 narJ,ECB_01204,1210,323,3.746130031
 narK,ECB_01201,2347,571,4.11033275
 narL,ECB_01199,1070,297,3.602693603
 narP,ECB_02120,1076,294,3.659863946
 narQ,ECB_02360,2842,800,3.5525
 narU,ECB_01427,2362,576,4.100694444
 narV,ECB_01423,1234,305,4.045901639
 narW,ECB_01424,1204,309,3.896440129
 narX,ECB_01200,2965,863,3.435689455
 narY,ECB_01425,2631,710,3.705633803
 narZ,ECB_01426,6400,1732,3.695150115
 ndh,ECB_01105,2128,598,3.558528428
 ndk,ECB_02410,692,192,3.604166667
 nei,ECB_00674,1367,382,3.578534031
 nemA,ECB_01620,1769,504,3.509920635
 nfi,ECB_03875,1136,306,3.712418301
 nfnB,ECB_00539,1110,286,3.881118881
 nfo,ECB_02088,1428,387,3.689922481
 nfrA,ECB_00522,5054,1430,3.534265734
 nfsA,ECB_00856,1214,338,3.591715976
 nhaA,ECB_00018,1958,480,4.079166667
 nhaB,ECB_01161,2671,639,4.179968701
 nhaR,ECB_00019,1547,411,3.763990268
 nhoA,ECB_01421,1481,409,3.621026895
 nikA,ECB_03325,2716,705,3.85248227
 nikB,ECB_03326,1664,430,3.869767442
 nikC,ECB_03327,1432,368,3.891304348
 nikD,ECB_03328,1195,330,3.621212121
 nikE,ECB_03329,1325,394,3.362944162
 nikR,ECB_03330,682,203,3.359605911
 ninE,ECB_00498,292,91,3.208791209
 nirB,ECB_03216,4185,1147,3.648648649
 nirC,ECB_03218,1333,329,4.051671733
 nirD,ECB_03217,567,148,3.831081081
 nlp,ECB_03053,478,135,3.540740741
 nlpA,ECB_03544,1348,356,3.786516854
 nlpB,ECB_02369,1672,455,3.674725275
 nlpC,ECB_01677,793,223,3.556053812
 nlpD,ECB_02592,1769,502,3.523904382
 nlpI,ECB_03030,1565,395,3.962025316
 nohB,ECB_00511,937,281,3.334519573
 none,ECB_01533,151,32,4.71875
 none,ECB_01757,175,39,4.487179487
 none,ECB_02057,181,43,4.209302326
 none,ECB_01628,184,46,4
 none,ECB_03528,199,52,3.826923077
 none,ECB_01690,219,56,3.910714286
 none,ECB_01334,237,61,3.885245902
 none,ECB_03526,249,78,3.192307692
 none,ECB_03541,249,73,3.410958904
 none,ECB_01526,253,65,3.892307692
 none,ECB_00835,256,81,3.160493827
 none,ECB_01991,259,68,3.808823529
 none,ECB_02813,260,67,3.880597015
 none,ECB_00816,261,64,4.078125
 none,ECB_03534,262,74,3.540540541
 none,ECB_00526,277,72,3.847222222
 none,ECB_00026,288,81,3.555555556
 none,ECB_00829,296,94,3.14893617
 none,ECB_00524,301,83,3.626506024
 none,ECB_00731,309,92,3.358695652
 none,ECB_00510,317,104,3.048076923
 none,ECB_03529,320,98,3.265306122
 none,ECB_01540,321,87,3.689655172
 none,ECB_02039,327,88,3.715909091
 none,ECB_03695,329,76,4.328947368
 none,ECB_00826,330,82,4.024390244
 none,ECB_01382,330,88,3.75
 none,ECB_01458,332,87,3.816091954
 none,ECB_02810,338,92,3.673913043
 none,ECB_03533,341,94,3.627659574
 none,ECB_00488,343,109,3.146788991
 none,ECB_01417,349,103,3.388349515
 none,ECB_02006,349,111,3.144144144
 none,ECB_00823,351,115,3.052173913
 none,ECB_00265,355,93,3.817204301
 none,ECB_02008,357,108,3.305555556
 none,ECB_00822,359,115,3.12173913
 none,ECB_01147,360,114,3.157894737
 none,ECB_02013,361,108,3.342592593
 none,ECB_03457,367,98,3.744897959
 none,ECB_00818,368,108,3.407407407
 none,ECB_01992,373,92,4.054347826
 none,ECB_00320,386,104,3.711538462
 none,ECB_01797,390,102,3.823529412
 none,ECB_00851,391,121,3.231404959
 none,ECB_03518,394,95,4.147368421
 none,ECB_02033,395,112,3.526785714
 none,ECB_00820,406,117,3.47008547
 none,ECB_02364,413,96,4.302083333
 none,ECB_03539,415,111,3.738738739
 none,ECB_00650,419,110,3.809090909
 none,ECB_04174,425,135,3.148148148
 none,ECB_00664,427,100,4.27
 none,ECB_00528,431,114,3.780701754
 none,ECB_01546,432,125,3.456
 none,ECB_04261,437,122,3.581967213
 none,ECB_02853,439,100,4.39
 none,ECB_01487,440,129,3.410852713
 none,ECB_04147,443,118,3.754237288
 none,ECB_00783,447,143,3.125874126
 none,ECB_02037,448,134,3.343283582
 none,ECB_02036,450,124,3.629032258
 none,ECB_00837,453,133,3.406015038
 none,ECB_01516,453,125,3.624
 none,ECB_02005,453,126,3.595238095
 none,ECB_01336,455,114,3.99122807
 none,ECB_01466,457,123,3.715447154
 none,ECB_00849,460,140,3.285714286
 none,ECB_02010,472,128,3.6875
 none,ECB_03527,476,143,3.328671329
 none,ECB_03654,479,152,3.151315789
 none,ECB_00662,481,120,4.008333333
 none,ECB_00663,481,136,3.536764706
 none,ECB_03545,493,127,3.881889764
 none,ECB_03530,496,112,4.428571429
 none,ECB_01343,501,116,4.318965517
 none,ECB_00527,503,124,4.056451613
 none,ECB_02812,503,147,3.421768707
 none,ECB_02007,504,135,3.733333333
 none,ECB_00514,506,117,4.324786325
 none,ECB_01507,506,118,4.288135593
 none,ECB_00489,508,158,3.215189873
 none,ECB_03412,509,137,3.715328467
 none,ECB_01530,511,152,3.361842105
 none,ECB_01542,511,125,4.088
 none,ECB_01344,513,130,3.946153846
 none,ECB_00516,517,130,3.976923077
 none,ECB_01505,519,130,3.992307692
 none,ECB_00727,520,138,3.768115942
 none,ECB_04162,521,131,3.977099237
 none,ECB_00827,524,144,3.638888889
 none,ECB_01990,528,150,3.52
 none,ECB_02307,540,157,3.439490446
 none,ECB_01081,549,142,3.866197183
 none,ECB_00517,559,168,3.327380952
 none,ECB_01997,563,154,3.655844156
 none,ECB_01488,564,144,3.916666667
 none,ECB_00821,569,171,3.32748538
 none,ECB_03524,569,175,3.251428571
 none,ECB_00842,573,166,3.451807229
 none,ECB_00730,580,165,3.515151515
 none,ECB_00728,584,156,3.743589744
 none,ECB_03080,584,169,3.455621302
 none,ECB_00814,587,137,4.284671533
 none,ECB_03711,588,167,3.520958084
 none,ECB_01335,589,159,3.704402516
 none,ECB_01541,594,155,3.832258065
 none,ECB_00828,602,139,4.330935252
 none,ECB_00735,604,171,3.532163743
 none,ECB_02011,604,171,3.532163743
 none,ECB_03525,604,154,3.922077922
 none,ECB_00490,606,167,3.628742515
 none,ECB_02833,606,171,3.543859649
 none,ECB_02002,614,155,3.961290323
 none,ECB_01465,615,152,4.046052632
 none,ECB_00378,618,176,3.511363636
 none,ECB_00729,622,161,3.863354037
 none,ECB_00850,624,175,3.565714286
 none,ECB_00487,625,195,3.205128205
 none,ECB_00212,638,158,4.037974684
 none,ECB_01467,643,170,3.782352941
 none,ECB_01528,643,177,3.632768362
 none,ECB_01906,675,196,3.443877551
 none,ECB_00025,676,165,4.096969697
 none,ECB_04152,677,194,3.489690722
 none,ECB_01908,682,203,3.359605911
 none,ECB_01539,683,199,3.432160804
 none,ECB_00736,684,178,3.842696629
 none,ECB_00836,688,217,3.170506912
 none,ECB_02038,693,212,3.268867925
 none,ECB_01535,720,213,3.38028169
 none,ECB_02034,726,200,3.63
 none,ECB_00838,734,196,3.744897959
 none,ECB_00846,743,197,3.771573604
 none,ECB_03532,754,213,3.539906103
 none,ECB_01907,756,224,3.375
 none,ECB_02835,757,204,3.710784314
 none,ECB_00839,758,244,3.106557377
 none,ECB_02802,758,201,3.771144279
 none,ECB_02822,765,200,3.825
 none,ECB_03522,780,228,3.421052632
 none,ECB_03693,792,194,4.082474227
 none,ECB_00819,815,228,3.574561404
 none,ECB_03538,823,219,3.757990868
 none,ECB_03720,849,204,4.161764706
 none,ECB_02009,869,250,3.476
 none,ECB_02199,883,263,3.357414449
 none,ECB_00848,884,244,3.62295082
 none,ECB_01206,906,249,3.638554217
 none,ECB_01995,909,232,3.918103448
 none,ECB_00377,915,240,3.8125
 none,ECB_00732,931,252,3.694444444
 none,ECB_01527,931,238,3.911764706
 none,ECB_02832,938,267,3.513108614
 none,ECB_02857,952,257,3.704280156
 none,ECB_00529,956,274,3.489051095
 none,ECB_00817,957,251,3.812749004
 none,ECB_02834,969,263,3.684410646
 none,ECB_03722,995,264,3.768939394
 none,ECB_02811,1001,270,3.707407407
 none,ECB_01998,1006,292,3.445205479
 none,ECB_00844,1033,273,3.783882784
 none,ECB_03822,1033,271,3.811808118
 none,ECB_03716,1090,287,3.797909408
 none,ECB_02827,1126,293,3.843003413
 none,ECB_02035,1133,301,3.764119601
 none,ECB_03459,1144,306,3.738562092
 none,ECB_00515,1185,316,3.75
 none,ECB_01506,1194,323,3.696594427
 none,ECB_02817,1208,334,3.616766467
 none,ECB_02825,1212,315,3.847619048
 none,ECB_00834,1231,330,3.73030303
 none,ECB_00022,1240,314,3.949044586
 none,ECB_01522,1244,311,4
 none,ECB_03724,1245,354,3.516949153
 none,ECB_04074,1265,360,3.513888889
 none,ECB_01416,1277,331,3.858006042
 none,ECB_01523,1288,345,3.733333333
 none,ECB_04076,1296,346,3.74566474
 none,ECB_00734,1321,365,3.619178082
 none,ECB_00841,1341,357,3.756302521
 none,ECB_01534,1369,375,3.650666667
 none,ECB_03510,1388,358,3.877094972
 none,ECB_01996,1389,386,3.598445596
 none,ECB_01341,1392,366,3.803278689
 none,ECB_02828,1395,326,4.279141104
 none,ECB_02621,1434,421,3.406175772
 none,ECB_04075,1435,386,3.71761658
 none,ECB_03436,1440,408,3.529411765
 none,ECB_00840,1446,343,4.21574344
 none,ECB_00843,1457,399,3.651629073
 none,ECB_01999,1463,352,4.15625
 none,ECB_03715,1467,388,3.780927835
 none,ECB_03540,1469,419,3.505966587
 none,ECB_00824,1473,373,3.949061662
 none,ECB_02858,1481,404,3.665841584
 none,ECB_02200,1485,417,3.561151079
 none,ECB_02804,1486,438,3.392694064
 none,ECB_03690,1503,383,3.924281984
 none,ECB_02852,1518,426,3.563380282
 none,ECB_02511,1520,415,3.662650602
 none,ECB_03694,1524,377,4.042440318
 none,ECB_02797,1525,441,3.458049887
 none,ECB_03709,1532,405,3.782716049
 none,ECB_02512,1555,399,3.897243108
 none,ECB_03721,1565,410,3.817073171
 none,ECB_02831,1598,430,3.71627907
 none,ECB_00376,1604,412,3.893203883
 none,ECB_02648,1604,444,3.612612613
 none,ECB_00020,1609,418,3.849282297
 none,ECB_02651,1614,387,4.170542636
 none,ECB_03723,1634,452,3.615044248
 none,ECB_00830,1636,442,3.701357466
 none,ECB_02798,1640,435,3.770114943
 none,ECB_02814,1642,451,3.640798226
 none,ECB_00815,1651,443,3.726862302
 none,ECB_01464,1658,452,3.668141593
 none,ECB_00831,1659,459,3.614379085
 none,ECB_02820,1675,421,3.978622328
 none,ECB_02000,1682,447,3.762863535
 none,ECB_03279,1690,443,3.81489842
 none,ECB_03712,1700,474,3.58649789
 none,ECB_02012,1728,493,3.505070994
 none,ECB_01536,1741,491,3.545824847
 none,ECB_02650,1756,462,3.800865801
 none,ECB_00832,1779,475,3.745263158
 none,ECB_00726,1805,522,3.457854406
 none,ECB_00737,1848,417,4.431654676
 none,ECB_03517,1851,483,3.832298137
 none,ECB_02856,1852,489,3.787321063
 none,ECB_03519,1860,521,3.570057582
 none,ECB_02854,1889,513,3.682261209
 none,ECB_01993,1916,507,3.779092702
 none,ECB_02815,1937,510,3.798039216
 none,ECB_01989,1958,514,3.809338521
 none,ECB_00021,1973,535,3.687850467
 none,ECB_03523,1977,545,3.627522936
 none,ECB_02855,1983,503,3.942345924
 none,ECB_03710,1990,483,4.120082816
 none,ECB_02836,2002,573,3.493891798
 none,ECB_03516,2070,569,3.637961336
 none,ECB_00739,2077,474,4.38185654
 none,ECB_02821,2086,524,3.980916031
 none,ECB_02509,2116,592,3.574324324
 none,ECB_02003,2124,561,3.786096257
 none,ECB_01510,2200,581,3.786574871
 none,ECB_00738,2217,570,3.889473684
 none,ECB_04071,2217,532,4.167293233
 none,ECB_02819,2297,620,3.70483871
 none,ECB_03713,2328,657,3.543378995
 none,ECB_03520,2343,570,4.110526316
 none,ECB_03786,2377,618,3.846278317
 none,ECB_03719,2394,582,4.113402062
 none,ECB_02826,2411,636,3.790880503
 none,ECB_03437,2432,590,4.122033898
 none,ECB_02837,2452,705,3.478014184
 none,ECB_03714,2453,673,3.6448737
 none,ECB_02652,2503,683,3.664714495
 none,ECB_04073,2510,687,3.65356623
 none,ECB_00845,2581,666,3.875375375
 none,ECB_02649,2629,744,3.533602151
 none,ECB_02816,2725,738,3.692411924
 none,ECB_00530,2730,756,3.611111111
 none,ECB_02510,2762,741,3.727395412
 none,ECB_00733,2819,765,3.68496732
 none,ECB_02851,2892,780,3.707692308
 none,ECB_00624,3065,832,3.683894231
 none,ECB_00833,3070,841,3.650416171
 none,ECB_02838,3306,913,3.621029573
 none,ECB_04072,3425,953,3.593913956
 none,ECB_03438,3430,931,3.684210526
 none,ECB_02818,3476,946,3.674418605
 none,ECB_02001,3490,878,3.974943052
 none,ECB_04148,3491,857,4.073512252
 none,ECB_01342,3496,971,3.600411946
 none,ECB_00513,3555,1015,3.502463054
 none,ECB_01413,3588,999,3.591591592
 none,ECB_02004,3929,1134,3.464726631
 none,ECB_00825,4143,1212,3.418316832
 none,ECB_03521,4245,1134,3.743386243
 none,ECB_01994,4638,1236,3.752427184
 none,ECB_00512,4715,1275,3.698039216
 none,ECB_03531,5517,1534,3.596479791
 none,ECB_03460,7206,1992,3.61746988
 norM,ECB_01634,2302,582,3.95532646
 norV,ECB_02560,2470,656,3.765243902
 nrdB,ECB_02161,1996,506,3.944664032
 nrdD,ECB_04106,3610,1000,3.61
 nrdE,ECB_02531,3651,988,3.69534413
 nrdF,ECB_02532,1693,415,4.079518072
 nrdG,ECB_04105,804,220,3.654545455
 nrdH,ECB_02529,408,123,3.317073171
 nrdI,ECB_02530,681,203,3.354679803
 nrfA,ECB_03942,2434,672,3.62202381
 nrfB,ECB_03943,911,267,3.411985019
 nrfC,ECB_03944,1103,309,3.569579288
 nrfD,ECB_03945,1685,400,4.2125
 nrfE,ECB_03946,2908,736,3.951086957
 nrfF,ECB_03947,655,179,3.659217877
 nrfG,ECB_03948,1027,280,3.667857143
 nth,ECB_01603,1052,291,3.615120275
 ntpA,ECB_01836,786,214,3.672897196
 nudC,ECB_03873,1350,367,3.678474114
 nudG,ECB_01728,673,191,3.523560209
 nuoA,ECB_02213,761,202,3.767326733
 nuoB,ECB_02212,1130,305,3.704918033
 nuoC,ECB_02211,3173,842,3.768408551
 nuoE,ECB_02210,829,231,3.588744589
 nuoF,ECB_02209,2212,608,3.638157895
 nuoG,ECB_02208,4519,1276,3.54153605
 nuoH,ECB_02207,1729,402,4.300995025
 nuoI,ECB_02206,924,242,3.818181818
 nuoJ,ECB_02205,926,225,4.115555556
 nuoK,ECB_02204,497,132,3.765151515
 nuoL,ECB_02203,3141,753,4.171314741
 nuoM,ECB_02202,2698,625,4.3168
 nuoN,ECB_02201,2172,506,4.292490119
 nupC,ECB_02302,2027,484,4.188016529
 nupG,ECB_02794,2206,504,4.376984127
 nusA,ECB_03036,2466,669,3.686098655
 nusB,ECB_00364,721,191,3.77486911
 nusG,ECB_03858,926,256,3.6171875
 ogrK,ECB_01987,368,110,3.345454545
 ogt,ECB_01312,856,245,3.493877551
 ompA,ECB_00961,1705,455,3.747252747
 ompC,ECB_02142,1588,416,3.817307692
 ompF,ECB_00933,1822,466,3.909871245
 ompG,ECB_01296,1625,411,3.95377129
 ompN,ECB_01348,1917,489,3.920245399
 ompR,ECB_03257,1222,348,3.511494253
 ompT,ECB_00519,1626,427,3.807962529
 ompX,ECB_00781,851,216,3.939814815
 oppA,ECB_01217,2824,723,3.905947441
 oppB,ECB_01218,1585,383,4.138381201
 oppC,ECB_01219,1545,379,4.07651715
 oppD,ECB_01220,1648,449,3.670378619
 oppF,ECB_01221,1690,458,3.689956332
 ordL,ECB_01278,2141,586,3.653583618
 orn,ECB_04032,948,252,3.761904762
 osmB,ECB_01260,305,88,3.465909091
 osmC,ECB_01440,681,177,3.847457627
 osmE,ECB_01708,538,147,3.659863946
 osmY,ECB_04251,940,256,3.671875
 otsA,ECB_01865,2496,662,3.770392749
 otsB,ECB_01866,1332,358,3.720670391
 oxyR,ECB_03846,1545,424,3.643867925
 pabA,ECB_03211,956,258,3.705426357
 pabB,ECB_01782,2323,628,3.699044586
 pabC,ECB_01092,1321,374,3.532085561
 pal,ECB_00701,829,237,3.497890295
 panB,ECB_00133,1272,335,3.797014925
 panC,ECB_00132,1448,391,3.703324808
 panD,ECB_00130,623,174,3.58045977
 panF,ECB_03116,2437,591,4.123519459
 parC,ECB_02891,3775,1054,3.581593928
 parE,ECB_02902,3181,876,3.631278539
 pbpC,ECB_02411,3916,1091,3.589367553
 pbpG,ECB_02064,1533,420,3.65
 pckA,ECB_03255,2756,712,3.870786517
 pcm,ECB_02593,1047,301,3.478405316
 pcnB,ECB_00142,2368,688,3.441860465
 pdhR,ECB_00112,1288,386,3.336787565
 pdxA,ECB_00056,1595,431,3.700696056
 pdxB,ECB_02245,1912,514,3.719844358
 pdxH,ECB_01608,1161,332,3.496987952
 pdxJ,ECB_02458,1171,338,3.464497041
 pdxK,ECB_02318,1423,368,3.866847826
 pdxY,ECB_01606,1407,386,3.64507772
 pepA,ECB_04126,2420,691,3.502170767
 pepB,ECB_02415,2111,574,3.677700348
 pepE,ECB_03893,1117,300,3.723333333
 pepN,ECB_00936,4540,1207,3.761391881
 pepP,ECB_02740,2234,619,3.60904685
 pepQ,ECB_03738,2325,605,3.842975207
 pepT,ECB_01125,2040,542,3.763837638
 perM,ECB_02385,1877,443,4.237020316
 pfkA,ECB_03801,1580,428,3.691588785
 pfkB,ECB_01692,1430,399,3.5839599
 pflA,ECB_00906,1285,346,3.713872832
 pflB,ECB_00907,3900,1024,3.80859375
 pflC,ECB_03837,1455,411,3.540145985
 pflD,ECB_03836,3885,1055,3.682464455
 pfs,ECB_00158,1100,292,3.767123288
 pgi,ECB_03897,2841,738,3.849593496
 pgk,ECB_02757,1894,485,3.905154639
 pgm,ECB_00645,2657,717,3.705718271
 pgpA,ECB_00366,940,225,4.177777778
 pgpB,ECB_01255,1352,361,3.745152355
 pgsA,ECB_01877,1001,236,4.241525424
 pheL,ECB_02487,101,18,5.611111111
 pheM,ECB_01684,88,18,4.888888889
 pheP,ECB_00537,2387,585,4.08034188
 pheS,ECB_01683,1672,462,3.619047619
 pheT,ECB_01682,3950,1086,3.637200737
 phnA,ECB_03979,557,141,3.95035461
 phnB,ECB_03978,738,187,3.946524064
 phnC,ECB_03977,1319,397,3.322418136
 phnD,ECB_03976,1715,448,3.828125
 phnE,ECB_03975,1393,340,4.097058824
 phnF,ECB_03974,1225,370,3.310810811
 phnG,ECB_03973,735,222,3.310810811
 phnH,ECB_03972,936,257,3.642023346
 phnI,ECB_03971,1751,479,3.655532359
 phnJ,ECB_03970,1458,383,3.806788512
 phnK,ECB_03969,1257,356,3.530898876
 phnL,ECB_03968,1114,321,3.470404984
 phnM,ECB_03967,1877,547,3.431444241
